cycle,environment_temperature,nominal_capacity
95,13,1.1031769402817906
95,14,1.1298606446900532
95,15,1.1565443490983158
95,16,1.1832280535065784
95,17,1.209911757914841
95,18,1.2365954623231037
95,19,1.2632791667313663
95,20,1.289962871139629
95,21,1.3166465755478916
95,22,1.3433302799561542
95,23,1.3700139843644168
95,24,1.3966976887726794
95,25,1.423381393180942
95,26,1.4500650975892047
95,27,1.4767488019974673
95,28,1.50343250640573
95,29,1.5301162108139925
95,30,1.5567999152222551
95,31,1.5834836196305178
95,32,1.6101673240387804
95,33,1.636851028447043
95,34,1.6635347328553056
95,35,1.6902184372635682
95,36,1.7169021416718309
95,37,1.7435858460800935
95,38,1.770269550488356
95,39,1.7969532548966187
95,40,1.8236369593048813
95,41,1.850320663713144
95,42,1.8770043681214066
95,43,1.9036880725296692
95,44,1.9303717769379318
95,45,1.9570554813461944
95,46,1.983739185754457
95,47,2.0104228901627197
95,48,2.0371065945709823
95,49,2.063790298979245
95,50,2.063790298979245
96,1,0.7809856631208958
96,2,0.8076693675291584
96,3,0.834353071937421
96,4,0.8610367763456837
96,5,0.8877204807539463
96,6,0.9144041851622089
96,7,0.9410878895704715
96,8,0.9677715939787341
96,9,0.9944552983869968
96,10,1.0211390027952594
96,11,1.047822707203522
96,12,1.0745064116117846
96,13,1.1011901160200472
96,14,1.1278738204283099
96,15,1.1545575248365725
96,16,1.181241229244835
96,17,1.2079249336530977
96,18,1.2346086380613603
96,19,1.261292342469623
96,20,1.2879760468778856
96,21,1.3146597512861482
96,22,1.3413434556944108
96,23,1.3680271601026734
96,24,1.394710864510936
96,25,1.4213945689191987
96,26,1.4480782733274613
96,27,1.474761977735724
96,28,1.5014456821439865
96,29,1.5281293865522492
96,30,1.5548130909605118
96,31,1.5814967953687744
96,32,1.608180499777037
96,33,1.6348642041852997
96,34,1.6615479085935623
96,35,1.688231613001825
96,36,1.7149153174100875
96,37,1.7415990218183501
96,38,1.7682827262266125
96,39,1.7949664306348752
96,40,1.8216501350431378
96,41,1.8483338394514004
96,42,1.875017543859663
96,43,1.9017012482679256
96,44,1.9283849526761883
96,45,1.9550686570844509
96,46,1.9817523614927135
96,47,2.008436065900976
96,48,2.0351197703092385
96,49,2.061803474717501
96,50,2.061803474717501
97,1,0.7789988388591524
97,2,0.8056825432674151
97,3,0.8323662476756777
97,4,0.8590499520839403
97,5,0.8857336564922029
97,6,0.9124173609004655
97,7,0.9391010653087282
97,8,0.9657847697169908
97,9,0.9924684741252534
97,10,1.019152178533516
97,11,1.0458358829417786
97,12,1.0725195873500413
97,13,1.099203291758304
97,14,1.1258869961665665
97,15,1.1525707005748291
97,16,1.1792544049830918
97,17,1.2059381093913544
97,18,1.232621813799617
97,19,1.2593055182078796
97,20,1.2859892226161422
97,21,1.3126729270244049
97,22,1.3393566314326675
97,23,1.36604033584093
97,24,1.3927240402491927
97,25,1.4194077446574553
97,26,1.446091449065718
97,27,1.4727751534739806
97,28,1.4994588578822432
97,29,1.5261425622905058
97,30,1.5528262666987684
97,31,1.579509971107031
97,32,1.6061936755152937
97,33,1.6328773799235563
97,34,1.659561084331819
97,35,1.6862447887400815
97,36,1.7129284931483442
97,37,1.7396121975566068
97,38,1.7662959019648692
97,39,1.7929796063731318
97,40,1.8196633107813944
97,41,1.846347015189657
97,42,1.8730307195979197
97,43,1.8997144240061823
97,44,1.926398128414445
97,45,1.9530818328227075
97,46,1.9797655372309702
97,47,2.006449241639233
97,48,2.0331329460474956
97,49,2.0598166504557582
97,50,2.0598166504557582
98,1,0.7770120145974091
98,2,0.8036957190056717
98,3,0.8303794234139343
98,4,0.857063127822197
98,5,0.8837468322304596
98,6,0.9104305366387222
98,7,0.9371142410469848
98,8,0.9637979454552474
98,9,0.9904816498635101
98,10,1.0171653542717727
98,11,1.0438490586800353
98,12,1.070532763088298
98,13,1.0972164674965605
98,14,1.1239001719048232
98,15,1.1505838763130858
98,16,1.1772675807213484
98,17,1.203951285129611
98,18,1.2306349895378736
98,19,1.2573186939461363
98,20,1.2840023983543989
98,21,1.3106861027626615
98,22,1.3373698071709241
98,23,1.3640535115791868
98,24,1.3907372159874494
98,25,1.417420920395712
98,26,1.4441046248039746
98,27,1.4707883292122372
98,28,1.4974720336204999
98,29,1.5241557380287625
98,30,1.550839442437025
98,31,1.5775231468452877
98,32,1.6042068512535503
98,33,1.630890555661813
98,34,1.6575742600700756
98,35,1.6842579644783382
98,36,1.7109416688866008
98,37,1.7376253732948634
98,38,1.7643090777031258
98,39,1.7909927821113885
98,40,1.817676486519651
98,41,1.8443601909279137
98,42,1.8710438953361763
98,43,1.897727599744439
98,44,1.9244113041527016
98,45,1.9510950085609642
98,46,1.9777787129692268
98,47,2.004462417377489
98,48,2.031146121785752
98,49,2.0578298261940144
98,50,2.0578298261940144
99,1,0.7750251903356657
99,2,0.8017088947439284
99,3,0.828392599152191
99,4,0.8550763035604536
99,5,0.8817600079687162
99,6,0.9084437123769789
99,7,0.9351274167852415
99,8,0.9618111211935041
99,9,0.9884948256017667
99,10,1.0151785300100293
99,11,1.041862234418292
99,12,1.0685459388265546
99,13,1.0952296432348172
99,14,1.1219133476430798
99,15,1.1485970520513424
99,16,1.175280756459605
99,17,1.2019644608678677
99,18,1.2286481652761303
99,19,1.255331869684393
99,20,1.2820155740926555
99,21,1.3086992785009182
99,22,1.3353829829091808
99,23,1.3620666873174434
99,24,1.388750391725706
99,25,1.4154340961339686
99,26,1.4421178005422313
99,27,1.4688015049504939
99,28,1.4954852093587565
99,29,1.5221689137670191
99,30,1.5488526181752817
99,31,1.5755363225835444
99,32,1.602220026991807
99,33,1.6289037314000696
99,34,1.6555874358083322
99,35,1.6822711402165949
99,36,1.7089548446248575
99,37,1.73563854903312
99,38,1.7623222534413825
99,39,1.7890059578496451
99,40,1.8156896622579077
99,41,1.8423733666661704
99,42,1.869057071074433
99,43,1.8957407754826956
99,44,1.9224244798909582
99,45,1.9491081842992208
99,46,1.9757918887074835
99,47,2.0024755931157463
99,48,2.029159297524009
99,49,2.0558430019322715
99,50,2.0558430019322715
100,1,0.7730383660739223
100,2,0.7997220704821849
100,3,0.8264057748904475
100,4,0.8530894792987102
100,5,0.8797731837069728
100,6,0.9064568881152354
100,7,0.933140592523498
100,8,0.9598242969317606
100,9,0.9865080013400233
100,10,1.0131917057482858
100,11,1.0398754101565484
100,12,1.066559114564811
100,13,1.0932428189730736
100,14,1.1199265233813362
100,15,1.1466102277895989
100,16,1.1732939321978615
100,17,1.199977636606124
100,18,1.2266613410143867
100,19,1.2533450454226494
100,20,1.280028749830912
100,21,1.3067124542391746
100,22,1.3333961586474372
100,23,1.3600798630556998
100,24,1.3867635674639625
100,25,1.413447271872225
100,26,1.4401309762804877
100,27,1.4668146806887503
100,28,1.493498385097013
100,29,1.5201820895052756
100,30,1.5468657939135382
100,31,1.5735494983218008
100,32,1.6002332027300634
100,33,1.626916907138326
100,34,1.6536006115465887
100,35,1.6802843159548513
100,36,1.706968020363114
100,37,1.7336517247713765
100,38,1.760335429179639
100,39,1.7870191335879015
100,40,1.8137028379961642
100,41,1.8403865424044268
100,42,1.8670702468126894
100,43,1.893753951220952
100,44,1.9204376556292146
100,45,1.9471213600374773
100,46,1.9738050644457399
100,47,2.0004887688540025
100,48,2.027172473262265
100,49,2.0538561776705277
100,50,2.0538561776705277
101,1,0.7710515418121789
101,2,0.7977352462204416
101,3,0.8244189506287042
101,4,0.8511026550369668
101,5,0.8777863594452294
101,6,0.904470063853492
101,7,0.9311537682617547
101,8,0.9578374726700173
101,9,0.9845211770782799
101,10,1.0112048814865424
101,11,1.037888585894805
101,12,1.0645722903030677
101,13,1.0912559947113303
101,14,1.117939699119593
101,15,1.1446234035278555
101,16,1.1713071079361181
101,17,1.1979908123443808
101,18,1.2246745167526434
101,19,1.251358221160906
101,20,1.2780419255691686
101,21,1.3047256299774312
101,22,1.3314093343856939
101,23,1.3580930387939565
101,24,1.384776743202219
101,25,1.4114604476104817
101,26,1.4381441520187443
101,27,1.464827856427007
101,28,1.4915115608352696
101,29,1.5181952652435322
101,30,1.5448789696517948
101,31,1.5715626740600575
101,32,1.59824637846832
101,33,1.6249300828765827
101,34,1.6516137872848453
101,35,1.678297491693108
101,36,1.7049811961013706
101,37,1.7316649005096332
101,38,1.7583486049178956
101,39,1.7850323093261582
101,40,1.8117160137344208
101,41,1.8383997181426834
101,42,1.865083422550946
101,43,1.8917671269592087
101,44,1.9184508313674713
101,45,1.945134535775734
101,46,1.9718182401839965
101,47,1.9985019445922592
101,48,2.025185649000522
101,49,2.0518693534087844
101,50,2.0518693534087844
102,1,0.7690647175504355
102,2,0.7957484219586981
102,3,0.8224321263669607
102,4,0.8491158307752233
102,5,0.875799535183486
102,6,0.9024832395917486
102,7,0.9291669440000112
102,8,0.9558506484082738
102,9,0.9825343528165364
102,10,1.009218057224799
102,11,1.0359017616330617
102,12,1.0625854660413243
102,13,1.089269170449587
102,14,1.1159528748578496
102,15,1.1426365792661122
102,16,1.1693202836743748
102,17,1.1960039880826374
102,18,1.2226876924909
102,19,1.2493713968991624
102,20,1.276055101307425
102,21,1.3027388057156877
102,22,1.3294225101239503
102,23,1.356106214532213
102,24,1.3827899189404755
102,25,1.4094736233487382
102,26,1.4361573277570008
102,27,1.4628410321652634
102,28,1.489524736573526
102,29,1.5162084409817886
102,30,1.5428921453900513
102,31,1.5695758497983139
102,32,1.5962595542065765
102,33,1.6229432586148391
102,34,1.6496269630231017
102,35,1.6763106674313644
102,36,1.702994371839627
102,37,1.7296780762478896
102,38,1.7563617806561522
102,39,1.7830454850644148
102,40,1.8097291894726775
102,41,1.83641289388094
102,42,1.8630965982892027
102,43,1.8897803026974653
102,44,1.916464007105728
102,45,1.9431477115139906
102,46,1.9698314159222532
102,47,1.9965151203305158
102,48,2.0231988247387784
102,49,2.049882529147041
102,50,2.049882529147041
103,1,0.7670778932886921
103,2,0.7937615976969548
103,3,0.8204453021052174
103,4,0.84712900651348
103,5,0.8738127109217426
103,6,0.9004964153300052
103,7,0.9271801197382679
103,8,0.9538638241465305
103,9,0.9805475285547931
103,10,1.0072312329630557
103,11,1.0339149373713183
103,12,1.060598641779581
103,13,1.0872823461878436
103,14,1.1139660505961062
103,15,1.1406497550043688
103,16,1.1673334594126314
103,17,1.194017163820894
103,18,1.2207008682291567
103,19,1.247384572637419
103,20,1.2740682770456817
103,21,1.3007519814539443
103,22,1.327435685862207
103,23,1.3541193902704696
103,24,1.3808030946787322
103,25,1.4074867990869948
103,26,1.4341705034952574
103,27,1.46085420790352
103,28,1.4875379123117827
103,29,1.5142216167200453
103,30,1.540905321128308
103,31,1.5675890255365705
103,32,1.5942727299448332
103,33,1.6209564343530958
103,34,1.6476401387613584
103,35,1.674323843169621
103,36,1.7010075475778836
103,37,1.7276912519861463
103,38,1.7543749563944089
103,39,1.7810586608026715
103,40,1.8077423652109341
103,41,1.8344260696191967
103,42,1.8611097740274594
103,43,1.887793478435722
103,44,1.9144771828439846
103,45,1.9411608872522472
103,46,1.9678445916605098
103,47,1.9945282960687725
103,48,2.021212000477035
103,49,2.0478957048852977
103,50,2.0478957048852977
104,1,0.7650910690269488
104,2,0.7917747734352114
104,3,0.818458477843474
104,4,0.8451421822517367
104,5,0.8718258866599993
104,6,0.8985095910682619
104,7,0.9251932954765245
104,8,0.9518769998847871
104,9,0.9785607042930498
104,10,1.0052444087013124
104,11,1.031928113109575
104,12,1.0586118175178376
104,13,1.0852955219261002
104,14,1.1119792263343629
104,15,1.1386629307426255
104,16,1.165346635150888
104,17,1.1920303395591507
104,18,1.2187140439674133
104,19,1.2453977483756757
104,20,1.2720814527839384
104,21,1.298765157192201
104,22,1.3254488616004636
104,23,1.3521325660087262
104,24,1.3788162704169888
104,25,1.4054999748252515
104,26,1.432183679233514
104,27,1.4588673836417767
104,28,1.4855510880500393
104,29,1.512234792458302
104,30,1.5389184968665646
104,31,1.5656022012748272
104,32,1.5922859056830898
104,33,1.6189696100913524
104,34,1.645653314499615
104,35,1.6723370189078777
104,36,1.6990207233161403
104,37,1.725704427724403
104,38,1.7523881321326655
104,39,1.7790718365409282
104,40,1.8057555409491908
104,41,1.8324392453574534
104,42,1.859122949765716
104,43,1.8858066541739786
104,44,1.9124903585822413
104,45,1.9391740629905039
104,46,1.9658577673987665
104,47,1.9925414718070291
104,48,2.0192251762152917
104,49,2.0459088806235544
104,50,2.0459088806235544
105,1,0.7631042447652054
105,2,0.7897879491734681
105,3,0.8164716535817307
105,4,0.8431553579899933
105,5,0.8698390623982559
105,6,0.8965227668065185
105,7,0.9232064712147812
105,8,0.9498901756230438
105,9,0.9765738800313064
105,10,1.003257584439569
105,11,1.0299412888478316
105,12,1.0566249932560943
105,13,1.083308697664357
105,14,1.1099924020726195
105,15,1.1366761064808821
105,16,1.1633598108891448
105,17,1.1900435152974074
105,18,1.21672721970567
105,19,1.2434109241139324
105,20,1.270094628522195
105,21,1.2967783329304576
105,22,1.3234620373387203
105,23,1.3501457417469829
105,24,1.3768294461552455
105,25,1.4035131505635081
105,26,1.4301968549717707
105,27,1.4568805593800334
105,28,1.483564263788296
105,29,1.5102479681965586
105,30,1.5369316726048212
105,31,1.5636153770130838
105,32,1.5902990814213465
105,33,1.616982785829609
105,34,1.6436664902378717
105,35,1.6703501946461343
105,36,1.697033899054397
105,37,1.7237176034626596
105,38,1.7504013078709222
105,39,1.7770850122791848
105,40,1.8037687166874474
105,41,1.83045242109571
105,42,1.8571361255039727
105,43,1.8838198299122353
105,44,1.910503534320498
105,45,1.9371872387287605
105,46,1.9638709431370232
105,47,1.9905546475452858
105,48,2.0172383519535484
105,49,2.043922056361811
105,50,2.043922056361811
106,1,0.761117420503462
106,2,0.7878011249117246
106,3,0.8144848293199872
106,4,0.8411685337282498
106,5,0.8678522381365125
106,6,0.8945359425447751
106,7,0.9212196469530377
106,8,0.9479033513613003
106,9,0.974587055769563
106,10,1.0012707601778255
106,11,1.027954464586088
106,12,1.0546381689943507
106,13,1.0813218734026133
106,14,1.108005577810876
106,15,1.1346892822191386
106,16,1.1613729866274012
106,17,1.1880566910356638
106,18,1.2147403954439264
106,19,1.241424099852189
106,20,1.2681078042604517
106,21,1.2947915086687143
106,22,1.321475213076977
106,23,1.3481589174852395
106,24,1.3748426218935021
106,25,1.4015263263017648
106,26,1.4282100307100274
106,27,1.45489373511829
106,28,1.4815774395265526
106,29,1.5082611439348153
106,30,1.5349448483430779
106,31,1.5616285527513405
106,32,1.5883122571596031
106,33,1.6149959615678657
106,34,1.6416796659761284
106,35,1.668363370384391
106,36,1.6950470747926536
106,37,1.7217307792009162
106,38,1.7484144836091788
106,39,1.7750981880174415
106,40,1.801781892425704
106,41,1.8284655968339667
106,42,1.8551493012422293
106,43,1.881833005650492
106,44,1.9085167100587546
106,45,1.9352004144670172
106,46,1.9618841188752798
106,47,1.9885678232835424
106,48,2.015251527691805
106,49,2.0419352321000677
106,50,2.0419352321000677
107,1,0.7591305962417186
107,2,0.7858143006499813
107,3,0.8124980050582439
107,4,0.8391817094665065
107,5,0.8658654138747691
107,6,0.8925491182830317
107,7,0.9192328226912944
107,8,0.945916527099557
107,9,0.9726002315078196
107,10,0.9992839359160821
107,11,1.0259676403243447
107,12,1.0526513447326074
107,13,1.07933504914087
107,14,1.1060187535491326
107,15,1.1327024579573952
107,16,1.1593861623656578
107,17,1.1860698667739205
107,18,1.212753571182183
107,19,1.2394372755904457
107,20,1.2661209799987083
107,21,1.292804684406971
107,22,1.3194883888152336
107,23,1.3461720932234962
107,24,1.3728557976317588
107,25,1.3995395020400214
107,26,1.426223206448284
107,27,1.4529069108565467
107,28,1.4795906152648093
107,29,1.506274319673072
107,30,1.5329580240813345
107,31,1.5596417284895971
107,32,1.5863254328978598
107,33,1.6130091373061224
107,34,1.639692841714385
107,35,1.6663765461226476
107,36,1.6930602505309102
107,37,1.7197439549391729
107,38,1.7464276593474355
107,39,1.7731113637556981
107,40,1.7997950681639607
107,41,1.8264787725722234
107,42,1.853162476980486
107,43,1.8798461813887486
107,44,1.9065298857970112
107,45,1.9332135902052738
107,46,1.9598972946135365
107,47,1.986580999021799
107,48,2.0132647034300617
107,49,2.0399484078383243
107,50,2.0399484078383243
108,1,0.7571437719799753
108,2,0.7838274763882379
108,3,0.8105111807965005
108,4,0.8371948852047632
108,5,0.8638785896130258
108,6,0.8905622940212884
108,7,0.917245998429551
108,8,0.9439297028378136
108,9,0.9706134072460763
108,10,0.9972971116543388
108,11,1.0239808160626014
108,12,1.050664520470864
108,13,1.0773482248791266
108,14,1.1040319292873892
108,15,1.1307156336956519
108,16,1.1573993381039145
108,17,1.184083042512177
108,18,1.2107667469204397
108,19,1.2374504513287023
108,20,1.264134155736965
108,21,1.2908178601452276
108,22,1.3175015645534902
108,23,1.3441852689617528
108,24,1.3708689733700155
108,25,1.397552677778278
108,26,1.4242363821865407
108,27,1.4509200865948033
108,28,1.477603791003066
108,29,1.5042874954113286
108,30,1.5309711998195912
108,31,1.5576549042278538
108,32,1.5843386086361164
108,33,1.611022313044379
108,34,1.6377060174526417
108,35,1.6643897218609043
108,36,1.691073426269167
108,37,1.7177571306774295
108,38,1.7444408350856921
108,39,1.7711245394939548
108,40,1.7978082439022174
108,41,1.82449194831048
108,42,1.8511756527187426
108,43,1.8778593571270052
108,44,1.9045430615352679
108,45,1.9312267659435305
108,46,1.957910470351793
108,47,1.9845941747600557
108,48,2.0112778791683183
108,49,2.037961583576581
108,50,2.037961583576581
109,1,0.7551569477182318
109,2,0.7818406521264945
109,3,0.8085243565347571
109,4,0.8352080609430197
109,5,0.8618917653512823
109,6,0.8885754697595449
109,7,0.9152591741678076
109,8,0.9419428785760702
109,9,0.9686265829843328
109,10,0.9953102873925954
109,11,1.021993991800858
109,12,1.0486776962091207
109,13,1.0753614006173833
109,14,1.102045105025646
109,15,1.1287288094339085
109,16,1.1554125138421711
109,17,1.1820962182504338
109,18,1.2087799226586964
109,19,1.235463627066959
109,20,1.2621473314752216
109,21,1.2888310358834842
109,22,1.3155147402917469
109,23,1.3421984447000095
109,24,1.368882149108272
109,25,1.3955658535165347
109,26,1.4222495579247973
109,27,1.44893326233306
109,28,1.4756169667413226
109,29,1.5023006711495852
109,30,1.5289843755578478
109,31,1.5556680799661105
109,32,1.582351784374373
109,33,1.6090354887826357
109,34,1.6357191931908983
109,35,1.662402897599161
109,36,1.6890866020074236
109,37,1.7157703064156862
109,38,1.7424540108239486
109,39,1.7691377152322112
109,40,1.7958214196404738
109,41,1.8225051240487364
109,42,1.849188828456999
109,43,1.8758725328652617
109,44,1.9025562372735243
109,45,1.929239941681787
109,46,1.9559236460900495
109,47,1.9826073504983122
109,48,2.0092910549065746
109,49,2.035974759314837
109,50,2.035974759314837
110,1,0.7531701234564885
110,2,0.7798538278647511
110,3,0.8065375322730137
110,4,0.8332212366812763
110,5,0.859904941089539
110,6,0.8865886454978016
110,7,0.9132723499060642
110,8,0.9399560543143268
110,9,0.9666397587225894
110,10,0.9933234631308521
110,11,1.0200071675391147
110,12,1.0466908719473773
110,13,1.07337457635564
110,14,1.1000582807639026
110,15,1.1267419851721652
110,16,1.1534256895804278
110,17,1.1801093939886904
110,18,1.206793098396953
110,19,1.2334768028052157
110,20,1.2601605072134783
110,21,1.286844211621741
110,22,1.3135279160300035
110,23,1.3402116204382661
110,24,1.3668953248465288
110,25,1.3935790292547914
110,26,1.420262733663054
110,27,1.4469464380713166
110,28,1.4736301424795792
110,29,1.5003138468878419
110,30,1.5269975512961045
110,31,1.553681255704367
110,32,1.5803649601126297
110,33,1.6070486645208923
110,34,1.633732368929155
110,35,1.6604160733374176
110,36,1.6870997777456802
110,37,1.7137834821539428
110,38,1.7404671865622052
110,39,1.7671508909704678
110,40,1.7938345953787305
110,41,1.820518299786993
110,42,1.8472020041952557
110,43,1.8738857086035183
110,44,1.900569413011781
110,45,1.9272531174200436
110,46,1.9539368218283062
110,47,1.9806205262365688
110,48,2.0073042306448317
110,49,2.0339879350530943
110,50,2.0339879350530943
111,1,0.7511832991947451
111,2,0.7778670036030078
111,3,0.8045507080112704
111,4,0.831234412419533
111,5,0.8579181168277956
111,6,0.8846018212360582
111,7,0.9112855256443209
111,8,0.9379692300525835
111,9,0.9646529344608461
111,10,0.9913366388691087
111,11,1.0180203432773713
111,12,1.044704047685634
111,13,1.0713877520938966
111,14,1.0980714565021592
111,15,1.1247551609104218
111,16,1.1514388653186844
111,17,1.178122569726947
111,18,1.2048062741352097
111,19,1.2314899785434723
111,20,1.258173682951735
111,21,1.2848573873599975
111,22,1.3115410917682602
111,23,1.3382247961765228
111,24,1.3649085005847854
111,25,1.391592204993048
111,26,1.4182759094013107
111,27,1.4449596138095733
111,28,1.471643318217836
111,29,1.4983270226260985
111,30,1.5250107270343611
111,31,1.5516944314426238
111,32,1.5783781358508864
111,33,1.605061840259149
111,34,1.6317455446674116
111,35,1.6584292490756742
111,36,1.6851129534839369
111,37,1.7117966578921995
111,38,1.7384803623004619
111,39,1.7651640667087245
111,40,1.7918477711169871
111,41,1.8185314755252497
111,42,1.8452151799335124
111,43,1.871898884341775
111,44,1.8985825887500376
111,45,1.9252662931583002
111,46,1.9519499975665628
111,47,1.9786337019748255
111,48,2.005317406383088
111,49,2.0320011107913505
111,50,2.0320011107913505
112,1,0.7491964749330018
112,2,0.7758801793412644
112,3,0.802563883749527
112,4,0.8292475881577897
112,5,0.8559312925660523
112,6,0.8826149969743149
112,7,0.9092987013825775
112,8,0.9359824057908401
112,9,0.9626661101991028
112,10,0.9893498146073654
112,11,1.016033519015628
112,12,1.0427172234238906
112,13,1.0694009278321532
112,14,1.0960846322404159
112,15,1.1227683366486785
112,16,1.149452041056941
112,17,1.1761357454652037
112,18,1.2028194498734663
112,19,1.229503154281729
112,20,1.2561868586899916
112,21,1.2828705630982542
112,22,1.3095542675065168
112,23,1.3362379719147794
112,24,1.362921676323042
112,25,1.3896053807313047
112,26,1.4162890851395673
112,27,1.44297278954783
112,28,1.4696564939560925
112,29,1.4963401983643552
112,30,1.5230239027726178
112,31,1.5497076071808804
112,32,1.576391311589143
112,33,1.6030750159974057
112,34,1.6297587204056683
112,35,1.656442424813931
112,36,1.6831261292221935
112,37,1.7098098336304561
112,38,1.7364935380387185
112,39,1.7631772424469812
112,40,1.7898609468552438
112,41,1.8165446512635064
112,42,1.843228355671769
112,43,1.8699120600800316
112,44,1.8965957644882943
112,45,1.9232794688965569
112,46,1.9499631733048195
112,47,1.9766468777130821
112,48,2.003330582121345
112,49,2.0300142865296076
112,50,2.0300142865296076
113,1,0.7472096506712583
113,2,0.773893355079521
113,3,0.8005770594877836
113,4,0.8272607638960462
113,5,0.8539444683043088
113,6,0.8806281727125714
113,7,0.907311877120834
113,8,0.9339955815290967
113,9,0.9606792859373593
113,10,0.9873629903456218
113,11,1.0140466947538844
113,12,1.040730399162147
113,13,1.0674141035704097
113,14,1.0940978079786723
113,15,1.120781512386935
113,16,1.1474652167951975
113,17,1.1741489212034601
113,18,1.2008326256117228
113,19,1.2275163300199854
113,20,1.254200034428248
113,21,1.2808837388365106
113,22,1.3075674432447733
113,23,1.3342511476530359
113,24,1.3609348520612985
113,25,1.3876185564695611
113,26,1.4143022608778237
113,27,1.4409859652860864
113,28,1.467669669694349
113,29,1.4943533741026116
113,30,1.5210370785108742
113,31,1.5477207829191368
113,32,1.5744044873273995
113,33,1.601088191735662
113,34,1.6277718961439247
113,35,1.6544556005521873
113,36,1.68113930496045
113,37,1.7078230093687126
113,38,1.734506713776975
113,39,1.7611904181852376
113,40,1.7878741225935002
113,41,1.8145578270017628
113,42,1.8412415314100254
113,43,1.867925235818288
113,44,1.8946089402265507
113,45,1.9212926446348133
113,46,1.947976349043076
113,47,1.9746600534513385
113,48,2.001343757859601
113,49,2.028027462267864
113,50,2.028027462267864
114,1,0.745222826409515
114,2,0.7719065308177776
114,3,0.7985902352260402
114,4,0.8252739396343028
114,5,0.8519576440425655
114,6,0.8786413484508281
114,7,0.9053250528590907
114,8,0.9320087572673533
114,9,0.958692461675616
114,10,0.9853761660838785
114,11,1.012059870492141
114,12,1.0387435749004037
114,13,1.0654272793086663
114,14,1.092110983716929
114,15,1.1187946881251916
114,16,1.1454783925334542
114,17,1.1721620969417168
114,18,1.1988458013499794
114,19,1.225529505758242
114,20,1.2522132101665047
114,21,1.2788969145747673
114,22,1.30558061898303
114,23,1.3322643233912925
114,24,1.3589480277995551
114,25,1.3856317322078178
114,26,1.4123154366160804
114,27,1.438999141024343
114,28,1.4656828454326056
114,29,1.4923665498408683
114,30,1.5190502542491309
114,31,1.5457339586573935
114,32,1.5724176630656561
114,33,1.5991013674739187
114,34,1.6257850718821814
114,35,1.652468776290444
114,36,1.6791524806987066
114,37,1.7058361851069692
114,38,1.7325198895152316
114,39,1.7592035939234942
114,40,1.7858872983317569
114,41,1.8125710027400195
114,42,1.839254707148282
114,43,1.8659384115565447
114,44,1.8926221159648073
114,45,1.91930582037307
114,46,1.9459895247813326
114,47,1.9726732291895952
114,48,1.9993569335978578
114,49,2.0260406380061204
114,50,2.0260406380061204
115,1,0.7432360021477715
115,2,0.7699197065560341
115,3,0.7966034109642968
115,4,0.8232871153725594
115,5,0.849970819780822
115,6,0.8766545241890846
115,7,0.9033382285973472
115,8,0.9300219330056099
115,9,0.9567056374138725
115,10,0.9833893418221351
115,11,1.0100730462303977
115,12,1.0367567506386604
115,13,1.063440455046923
115,14,1.0901241594551856
115,15,1.1168078638634482
115,16,1.1434915682717108
115,17,1.1701752726799735
115,18,1.196858977088236
115,19,1.2235426814964985
115,20,1.250226385904761
115,21,1.2769100903130237
115,22,1.3035937947212863
115,23,1.330277499129549
115,24,1.3569612035378116
115,25,1.3836449079460742
115,26,1.4103286123543368
115,27,1.4370123167625994
115,28,1.463696021170862
115,29,1.4903797255791247
115,30,1.5170634299873873
115,31,1.54374713439565
115,32,1.5704308388039125
115,33,1.5971145432121752
115,34,1.6237982476204378
115,35,1.6504819520287004
115,36,1.677165656436963
115,37,1.7038493608452256
115,38,1.7305330652534883
115,39,1.7572167696617509
115,40,1.7839004740700135
115,41,1.8105841784782761
115,42,1.8372678828865388
115,43,1.8639515872948014
115,44,1.890635291703064
115,45,1.9173189961113266
115,46,1.9440027005195892
115,47,1.9706864049278519
115,48,1.9973701093361145
115,49,2.024053813744377
115,50,2.024053813744377
116,1,0.7412491778860282
116,2,0.7679328822942908
116,3,0.7946165867025534
116,4,0.821300291110816
116,5,0.8479839955190787
116,6,0.8746676999273413
116,7,0.9013514043356039
116,8,0.9280351087438665
116,9,0.9547188131521291
116,10,0.9814025175603918
116,11,1.0080862219686544
116,12,1.034769926376917
116,13,1.0614536307851796
116,14,1.0881373351934422
116,15,1.1148210396017049
116,16,1.1415047440099675
116,17,1.16818844841823
116,18,1.1948721528264927
116,19,1.2215558572347551
116,20,1.2482395616430177
116,21,1.2749232660512804
116,22,1.301606970459543
116,23,1.3282906748678056
116,24,1.3549743792760682
116,25,1.3816580836843309
116,26,1.4083417880925935
116,27,1.435025492500856
116,28,1.4617091969091187
116,29,1.4883929013173813
116,30,1.515076605725644
116,31,1.5417603101339066
116,32,1.5684440145421692
116,33,1.5951277189504318
116,34,1.6218114233586944
116,35,1.648495127766957
116,36,1.6751788321752197
116,37,1.7018625365834823
116,38,1.728546240991745
116,39,1.7552299454000075
116,40,1.7819136498082702
116,41,1.8085973542165328
116,42,1.8352810586247954
116,43,1.861964763033058
116,44,1.8886484674413206
116,45,1.9153321718495833
116,46,1.9420158762578459
116,47,1.9686995806661085
116,48,1.9953832850743711
116,49,2.0220669894826337
116,50,2.0220669894826337
117,1,0.7392623536242848
117,2,0.7659460580325474
117,3,0.7926297624408101
117,4,0.8193134668490727
117,5,0.8459971712573353
